opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v,true_outer_x,true_outer_y,true_inner_x,true_inner_y,yaw,vx,vy,omega,acc,steer,dt
-0.04053355671170375,0.5174127737040721,0.38566409703020066,0.26050683289695103,-0.0449652,0.439634,-0.0669038,0.0545944,-0.0301462,0.699719,-0.00832495040090403,6.998844912302027,-0.294973,-0.197964,-0.116456,1.01511,5.9129616277886,6.998844912302027,1.4195518047090288,-0.8006432308156952,1.1485305401867223,0.2670528220088918,0.008244098944560414
0.01749068778267364,0.5074458418598399,0.3880892927599606,0.24984234417105922,0.0132676,0.436248,-0.00971132,0.0488396,0.0280609,0.685652,-0.008449928473633026,6.998802890755506,-0.209002,-0.206576,0.00328802,1.01515,5.906361045774385,6.998802890755506,1.4640717397088623,-0.7624971453624944,1.12689439692343,0.2743971871026522,0.008228457282956873
0.07547239496334521,0.49745652789959827,0.3903787522970096,0.24065986648224086,0.071487,0.432727,0.0474966,0.0430861,0.0862765,0.672932,-0.00877793504887227,6.998739821514929,-0.16602,-0.210885,0.0631626,1.01517,5.900086870585292,6.998739821514929,1.506275565030728,-0.7234156030934838,1.1011812092949624,0.2810060386725998,0.00775915715641033
0.13020896125954545,0.4879980021525896,0.39242112310043914,0.23406258745258712,0.126468,0.429278,0.101517,0.0376509,0.14135,0.662867,-0.008989491307509794,6.998680356885651,-0.123039,-0.215194,0.123039,1.01519,5.894473775231371,6.998680356885651,1.543916405351925,-0.6857103099463824,1.0773780434594806,0.2869118932468247,0.007053553548816657
0.1800190728572504,0.47936630656914636,0.39755011431058607,0.23175376171272816,0.176504,0.426036,0.150358,0.0293466,0.191746,0.657288,-0.008058084398279205,6.998670476101271,-0.122634,-0.215284,0.166384,0.971534,5.88963708084106,6.998670476101271,1.5762468452497955,-0.6507430540071575,1.0416722913028333,0.29217323397457884,0.008022643417447801
0.23672385258008272,0.4695143775817868,0.4063276277549928,0.2292486973681639,0.233513,0.422223,0.205984,0.016829,0.249044,0.650945,-0.00893301120964235,6.998629766172,-0.0850746,-0.252799,0.216692,0.954269,5.884416401362205,6.998629766172,1.6110337600630678,-0.6102735411085001,1.001271233702468,0.2966954102463743,0.0073842004509613555
0.28896747003782636,0.46041094826784457,0.4191042574379213,0.22708965029036432,0.28604,0.418598,0.256765,0.000517442,0.301902,0.645133,-0.008539180016747461,6.998604629665627,-0.0330029,-0.263659,0.242897,0.94772,5.879910019204551,6.998604629665627,1.6409290962921215,-0.5724744635159639,0.9594375141418103,0.3005354543164893,0.0073743011516984765
0.34118589545377953,0.45128754708889285,0.4307341086954224,0.22509782880338944,0.338562,0.414867,0.307613,-0.0147538,0.354736,0.639383,-0.0084656162626816,6.9985907265392795,0.0263463,-0.261206,0.260153,0.943418,5.875688420108703,6.9985907265392795,1.668807155105992,-0.5342610763702127,0.9132215719597584,0.3036941788161733,0.0073660259263529475
0.39338807500921347,0.4421428440158788,0.4268096270061864,0.22327340217992822,0.391085,0.41103,0.359571,-0.0146146,0.40757,0.633694,-0.008366109594901623,6.998586930064289,0.145017,-0.256327,0.294694,0.934843,5.8717530391684605,6.998586930064289,1.6946566479255007,-0.49571026833118004,0.8632402061316656,0.3061743681513269,0.007359233171243001
0.4455818092429657,0.43297576773381186,0.42248968272232396,0.2216166168002751,0.443614,0.407089,0.411588,-0.0141851,0.460413,0.628068,-0.008243674374018203,6.998594322952188,0.20434,-0.253904,0.311977,0.93057,5.86810499171814,6.998594322952188,1.7184685662416117,-0.45689859028337343,0.8101832061277985,0.3079808025603367,0.007353542813085986
0.4977720848022261,0.4237857941325127,0.4181882264691463,0.2201295074677632,0.496154,0.403043,0.463637,-0.0138791,0.513271,0.622506,-0.00810125961418409,6.998616596172972,0.263655,-0.251492,0.329267,0.92631,5.864745168372932,6.998616596172972,1.7402355917171124,-0.4179034751806733,0.7550018255416479,0.30912031384322364,0.0073493836875400025
0.5499668410447738,0.41457192532554943,0.41390834575061425,0.21881482930779617,0.548713,0.398892,0.515705,-0.0136981,0.566162,0.61701,-0.0077654013154776005,6.998661839208195,0.322965,-0.249091,0.346563,0.922061,5.861673835389128,6.998661839208195,1.7599547202664538,-0.37879888362085146,0.6949666259153159,0.30960177671065287,0.007684453466311246
0.6045737051480237,0.4049085367727859,0.4094440516451668,0.21869422398636873,0.603715,0.394438,0.570237,-0.0136351,0.621596,0.6124,-0.007597898690893574,6.99871789674406,0.38227,-0.246704,0.363864,0.917825,5.858762972994482,6.99871789674406,1.7784378204721052,-0.3378583169262492,0.6283561843267864,0.30940671176006257,0.008011723864915252
0.6615380216483518,0.39480267621056664,0.404725006445117,0.21974521498317096,0.661106,0.389671,0.627185,-0.01363,0.679524,0.608643,-0.00755254402681118,6.998776575698657,0.438935,-0.244435,0.395086,0.913278,5.856056145453415,6.998776575698657,1.7953765586290027,-0.2952096664885274,0.5592512749392945,0.3085218694106744,0.007998086918276873
0.7184344112755793,0.38468323571147445,0.3999380345803585,0.22094057993044192,0.718443,0.384788,0.684091,-0.013672,0.737421,0.604912,-0.00732503147332651,6.998857511685179,0.490326,-0.242379,0.454143,0.908089,5.85369503288135,6.998857511685179,1.8098613258711649,-0.25276186385647437,0.4917207602611677,0.3069672996461433,0.00798443663365087
0.7752584317131557,0.37455186459168566,0.39508387939809697,0.22228057554586272,0.775721,0.37979,0.740969,-0.0137625,0.795273,0.601209,-0.007099954229815544,6.998988116486524,0.593111,-0.23827,0.572256,0.897713,5.85167687179565,6.998988116486524,1.821911596103916,-0.21060436620824385,0.4278851166876866,0.3047661051402935,0.007971008245807843
0.8320074753818124,0.3644098789354918,0.3901632345014584,0.22376555406272883,0.832935,0.374678,0.797813,-0.0139012,0.853079,0.597535,-0.006888697462580243,6.999208530685772,0.644504,-0.236216,0.631312,0.892525,5.849998142655753,6.999208530685772,1.8315522356159566,-0.16882214517476934,0.33392058610967557,0.3019448140433162,0.007957466691653736
0.8886768286330295,0.3542589257265447,0.38360371193002035,0.22539460814314077,0.890081,0.369454,0.854777,-0.0125217,0.910825,0.593892,-0.006636843273414572,6.999285561292057,0.695899,-0.234162,0.690366,0.887338,5.848654746058687,6.999285561292057,1.838812428460683,-0.12749829295462314,0.220177435394712,0.29854080239798964,0.007682449642712626
0.9433984420168572,0.34443565247868824,0.37593603500902767,0.2271113157924986,0.945274,0.364295,0.909924,-0.00997533,0.96663,0.5904,-0.006079452175534,6.999072767320682,0.747294,-0.232109,0.749419,0.882152,5.847675246843428,6.999072767320682,1.8435640542546083,-0.08805276767685281,0.1617051233884157,0.2946025521662525,0.007639500246713945
0.9978183754241234,0.33464759908814024,0.36830117989150685,0.22896146753547855,1.00017,0.359055,0.964819,-0.00754569,1.02215,0.586959,-0.005864883777895031,6.99897824360918,0.798691,-0.230056,0.808472,0.876965,5.847002567702791,6.99897824360918,1.8461447025495847,-0.049344694362091115,0.09732785531836134,0.2901252757797889,0.007653065904436536
1.0523360237801895,0.32482370119458664,0.3603701501941114,0.23095936266148642,1.05518,0.353697,1.01988,-0.00494008,1.0778,0.583546,-0.005643652882837485,6.998949474124134,0.850088,-0.228004,0.867524,0.87178,5.8466249295045065,6.998949474124134,1.8466216074682877,-0.01115653225579989,0.02932404960554351,0.2850990901743166,0.007666895976596911
1.1069498181684803,0.3149648325248162,0.35179466265378856,0.2331123570641419,1.11029,0.348218,1.07514,-0.00181623,1.13358,0.580164,-0.005405158489482171,6.998953753785444,0.901486,-0.225952,0.926574,0.866594,5.846539393531936,6.998953753785444,1.845015164562579,0.026438295628420795,-0.03983207652950281,0.27951583161867194,0.007683659536716991
1.1616769892780663,0.30506852680198754,0.3431560259294544,0.23542247896919277,1.16552,0.342618,1.13057,0.00124642,1.1895,0.576816,-0.005164954050787882,6.998974251694143,0.952885,-0.223901,0.985624,0.86141,5.846742536393981,6.998974251694143,1.841348098886776,0.06337732137480087,-0.10865802501366932,0.27336967563968584,0.007700367740263477
1.2165133852648116,0.2951361857648276,0.3344548596512964,0.23789469981485512,1.22088,0.336895,1.18615,0.00424822,1.24557,0.573505,-0.0049290223044228835,6.999002698487326,1.05569,-0.219801,1.10372,0.851042,5.847230565074688,6.999002698487326,1.835646350702886,0.09958154581296323,-0.17624654589596395,0.2666577585529898,0.007721613569210262
1.2714875403151153,0.2851632759766701,0.3256843586144849,0.240536098265936,1.27637,0.331047,1.24192,0.00718978,1.30181,0.570234,-0.0047058476270554995,6.999034871448412,1.10709,-0.217751,1.16277,0.845859,5.847999495289835,6.999034871448412,1.8279356260614599,0.13499178316913507,-0.24194238342381374,0.2593801157120254,0.007743298799372568
1.3265988123552304,0.27515050508092864,0.316845655802632,0.24335265869926304,1.33201,0.325073,1.29787,0.010072,1.35823,0.567009,-0.004498081041132519,6.999069013836444,1.15849,-0.215702,1.22181,0.840677,5.849044777002154,6.999069013836444,1.818246637954738,0.16952794667261406,-0.30515019698426754,0.2515402197939986,0.007765990426920685
1.3818506441966352,0.26509779717700854,0.30793373076623154,0.246348495428732,1.3878,0.318971,1.354,0.0128979,1.41484,0.563831,-0.004201547150944838,6.999105218273413,1.21557,-0.215016,1.27558,0.836819,5.850361329412909,6.999105218273413,1.8066135013683022,0.2031116393816944,-0.3718782333562888,0.24314515718986085,0.008190011802259662
1.4400934281682598,0.25448632236447954,0.2984559717018408,0.2528392822031418,1.44661,0.312417,1.41325,0.0158313,1.47487,0.563672,-0.0041224151412369275,6.999093583021529,1.27549,-0.215012,1.32672,0.833624,5.85202481613641,6.999093583021529,1.7923783708170689,0.2373368356748613,-0.4442679062951484,0.23417874132512492,0.008180856626101567
1.4982399012513603,0.24387774404043233,0.2888799285209168,0.25944815420619194,1.50533,0.30575,1.47244,0.0187485,1.53487,0.563511,-0.0039030184207822674,6.998983138787729,1.33541,-0.215008,1.37785,0.83043,5.853966434760944,6.998983138787729,1.7761592843969374,0.27024864042091123,-0.5311299741567145,0.22466048298409352,0.008173386202529283
1.5562977577449324,0.2332715037492945,0.27920309040569374,0.2661768081351191,1.56397,0.298968,1.5316,0.0216477,1.59482,0.563351,-0.003627633770587425,6.998623734358883,1.39532,-0.215005,1.42898,0.827236,5.856175281269651,6.998623734358883,1.7580311292031694,0.3017755045453593,-0.6478775271056046,0.2146144114232736,0.008165008698025153
1.6142553962445296,0.22267075924963187,0.26942654579727293,0.2730258198852263,1.6225,0.292074,1.59071,0.0245295,1.65472,0.563192,-0.003226434804611039,6.997737723850812,1.51516,-0.215001,1.53125,0.820851,5.858639280889041,6.997737723850812,1.738078146659099,0.3318388073676331,-0.7975793760685472,0.20406932672630287,0.008158866889935052
1.6721217201217051,0.21207535669690109,0.25955211363040376,0.27999158056805923,1.68095,0.285069,1.64979,0.0273941,1.71456,0.563036,-0.0026920917301952885,6.9960208358742015,1.57507,-0.215,1.58239,0.817659,5.861346709547279,6.9960208358742015,1.7163818334271999,0.36037547495306377,-0.9696584136047242,0.19305865103078032,0.00815141210988285
1.7298784398122056,0.2014905776921863,0.24957809390651656,0.28707869524052115,1.73929,0.277952,1.70881,0.0302421,1.77434,0.562883,-0.002077256604473252,6.993254762700105,1.62509,-0.215,1.63425,0.814417,5.864284278558054,6.993254762700105,1.693036953146171,0.3873142125379448,-1.1540636435239517,0.18162061605662375,0.00814633391134884
1.7875320629701774,0.1909174304996219,0.23950551804417788,0.29428431770823266,1.79752,0.270726,1.76778,0.0330741,1.83406,0.562733,-0.0014320813402635614,6.989301034949687,1.62562,-0.215019,1.68975,0.810934,5.867439469462285,6.989301034949687,1.668132801099633,0.41260149048357264,-1.345198817977911,0.16979801058636088,0.008144120920709035
1.845091717435027,0.18035652611150277,0.2293347409514965,0.30160875998717274,1.85565,0.263392,1.82672,0.0358893,1.8937,0.562591,-0.0008001393002191969,6.984064827046114,1.68369,-0.224697,1.74819,0.807281,5.870799745893281,6.984064827046114,1.6417597680098788,0.43619001180573297,-1.5669164461677125,0.1576381084422057,0.00781517998312967
1.9002401811342549,0.17023540774087498,0.22697189619353758,0.30800941836249096,1.91135,0.256249,1.88227,0.0311477,1.95082,0.561719,-2.5346202683486654e-05,6.977530833186967,1.74175,-0.234374,1.80663,0.803629,5.87420864934293,6.977530833186967,1.6151333701364785,0.45715353564246636,-1.7801278376773706,0.14520190244939585,0.007659133744833625
1.954193974102406,0.1603334628413674,0.22700659007458351,0.31403492962407853,1.96585,0.249154,1.93632,0.0240763,2.00669,0.560522,0.0006611821491694215,6.969668648060788,1.79982,-0.244052,1.86507,0.799976,5.877710049414978,6.969668648060788,1.587888820643155,0.4760204087950251,-1.9765725141561779,0.13254395542120578,0.007669037415975732
2.0081140928229804,0.15043971890670071,0.2290728384517903,0.32021552047956703,2.0203,0.241958,1.99007,0.0148886,2.06255,0.559374,0.0012432881487266028,6.9604258780522485,1.91595,-0.263407,1.98195,0.792671,5.881360667741527,6.9604258780522485,1.5595743691525186,0.49319970300779536,-2.1743738244359823,0.1197165996229887,0.007678772317838519
2.061988108094542,0.14055822829108855,0.2310598942814112,0.3265466303056885,2.0747,0.234663,2.04377,0.00568263,2.11841,0.558271,0.0018049069773316234,6.94975426740781,1.9737,-0.274635,2.04018,0.789032,5.885147835968962,6.94975426740781,1.5302853537972767,0.5086623579056455,-2.3728613084483343,0.10677562554348324,0.00769061295015104
2.1158193258769202,0.1306900859661545,0.23267577490092106,0.3330266401130696,2.12905,0.227269,2.09747,-0.00325371,2.17425,0.557214,0.0023439391054620347,6.937607680532784,2.03139,-0.286173,2.09837,0.785395,5.889059761286811,6.937607680532784,1.5001109292391093,0.5223914897962099,-2.572157220740448,0.09378006627641564,0.007702754194646022
2.1695981383760565,0.12083867722326125,0.23393765733844563,0.33965333751341237,2.18335,0.219778,2.15115,-0.011933,2.23009,0.5562,0.0028290084860220824,6.92394181043899,2.08909,-0.297712,2.15655,0.781758,5.893083614527033,6.92394181043899,1.4691488990064019,0.5343744989807944,-2.732565784485069,0.08079200782833601,0.007892352226268311
2.2245481699965444,0.11078159980228569,0.23672700999598675,0.34395096473770786,2.2388,0.212019,2.20579,-0.0223952,2.28678,0.552607,0.003215186790227358,6.908676813189284,2.14678,-0.30925,2.21474,0.778122,5.897301086294746,6.908676813189284,1.4367720108203592,0.5448425847978212,-2.962316056298653,0.0678797150270808,0.00778850709609611
2.2786115016137787,0.10089676228331934,0.2518149800614729,0.34778778335214705,2.29338,0.204279,2.25777,-0.0450054,2.34256,0.548572,0.0036836601351030486,6.891795226562718,2.20562,-0.315019,2.27371,0.774436,5.901544596633751,6.891795226562718,1.4042715134698875,0.5533984907857444,-3.046122430524638,0.05511063405076686,0.008252068527140447
2.3357073634087144,0.09046974260391599,0.2614667832134705,0.3519675465096178,2.35099,0.195995,2.31352,-0.062773,2.40142,0.544331,0.0037595161122596934,6.873156946750024,2.26562,-0.315019,2.33348,0.7707,5.90611127890368,6.873156946750024,1.3693737169776317,0.5606060196780888,-3.2407086503139597,0.042572931780393564,0.008294884533532276
2.392896408008247,0.08003861034803089,0.2529399334411433,0.3562878509309573,2.40868,0.187584,2.37195,-0.0626749,2.46042,0.540095,0.004171177152317416,6.852713802678259,2.37983,-0.315004,2.41057,0.765888,5.910761441106897,6.852713802678259,1.3339260020113692,0.5660205421686101,-3.4346711655222375,0.030350207219311916,0.00834095595985966
2.4501848336778913,0.0696037162801228,0.24430475071289548,0.360746446690747,2.46646,0.179047,2.43052,-0.0625997,2.51954,0.535867,0.004561144056614199,6.830416086002832,2.43456,-0.315,2.42856,0.7655,5.915482593522711,6.830416086002832,1.2980279309276128,0.569673826797875,-3.628232693874267,0.01852925937434675,0.008389563752466397
2.507573197353939,0.05916637948498343,0.23555955731171258,0.36534679610474213,2.52434,0.170381,2.48923,-0.0625473,2.57878,0.531649,0.004931538036770279,6.806214584156594,2.49192,-0.315008,2.44989,0.768508,5.92026190841197,6.806214584156594,1.2617823559535852,0.5716093504852164,-3.8205334018437873,0.007199806088434164,0.008443405367845179
2.5650797270892665,0.04872465708023177,0.226702256227061,0.3700888967586031,2.58231,0.161589,2.5481,-0.0625172,2.63815,0.527441,0.005283284129199947,6.780059939825097,2.54928,-0.315026,2.47122,0.771526,5.925088237871404,6.780059939825097,1.22528010169599,0.5718836799102346,-4.012828351590635,-0.0035455683973558546,0.008498902918766713
2.622697374614078,0.038281153124177625,0.21773322265655737,0.37497622035137107,2.64038,0.152669,2.60712,-0.0625089,2.69765,0.523246,0.005621689086772306,6.75190349677757,2.60665,-0.315054,2.49254,0.774554,5.929948621749026,6.75190349677757,1.1886264777883926,0.570566112186991,-4.203759899962123,-0.013611902509858916,0.008559960435043737
2.6804447193588867,0.02783379536286651,0.20865220120343805,0.3800067859670403,2.69856,0.143623,2.66631,-0.0625218,2.75729,0.519064,0.005947043253841473,6.721696301525873,2.66402,-0.315093,2.51386,0.777593,5.934832645096156,6.721696301525873,1.1519083020569147,0.5677395540526053,-4.39480046548923,-0.022901775318295053,0.008622940986665616
2.738314743553372,0.017385120965505763,0.1994579427288871,0.38254944794758233,2.75685,0.134449,2.72566,-0.0625552,2.81666,0.512294,0.006264677703828283,6.689389972977465,2.67401,-0.315049,2.56495,0.784901,5.939728229767768,6.689389972977465,1.1152257475468315,0.5635023739608113,-4.583332677863405,-0.03131587185782392,0.008694379555694258
2.7963432035204128,0.006929942870367467,0.1901502579435537,0.3515829771192001,2.81525,0.12515,2.78522,-0.062614,2.87078,0.47232,0.007354405084071264,6.654934916999528,2.67504,-0.315,2.67904,0.801296,5.944627533288719,6.654934916999528,1.0786481164304473,0.557965019960956,-5.820548913325732,-0.03875248130645754,0.006907748720686567
2.8421789722783086,-0.0013100745193181385,0.18279519960261537,0.325085355297651,2.8614,0.117727,2.83226,-0.0627306,2.91323,0.438654,0.010919901746442882,6.618815909288464,2.67554,-0.315014,2.73609,0.809533,5.948481815442468,6.618815909288464,1.0499864139751367,0.552680435817767,-6.302612811486366,-0.045356923549535896,0.00657418688118074
2.885545149335313,-0.0090839766979246,0.17599266738500785,0.3045963425929471,2.90503,0.110651,2.87676,-0.0630563,2.95397,0.41129,0.012717754284585102,6.581117633504925,2.69115,-0.316735,2.79274,0.808261,5.95211523991396,6.581117633504925,1.023069118397354,0.5469024824539093,-6.921000881507584,-0.05111998568851158,0.005867036810226716
2.9240111106884745,-0.015958471243723238,0.1703036012214657,0.2909206692571017,2.9437,0.104331,2.91619,-0.063736,2.9907,0.39143,0.01896417301585594,6.54371427170757,2.73702,-0.32183,2.84858,0.787932,5.955323936910853,6.54371427170757,0.9993933652627677,0.5411645058970602,-6.984939447583257,-0.05609353866855915,0.002739747702872515
2.9418659784614247,-0.019139432894756225,0.17015350446887653,0.28618045889962507,2.9617,0.101376,2.93407,-0.0665192,3.00816,0.38376,0.013017423400446733,6.526017416096812,2.78288,-0.326925,2.9044,0.767603,5.956806591123035,6.526017416096812,0.9884965352255511,0.5382510097721681,-6.985667617699908,-0.06068102744876064,0.003198350038209973
2.9626502422755734,-0.022836808145370313,0.1699251002860084,0.28206333267519906,2.98264,0.0979238,2.95489,-0.0697201,3.0287,0.376201,0.0078407183264725,6.505323036778773,2.82875,-0.332023,2.96023,0.747277,5.95852810626103,6.505323036778773,0.9758571839303802,0.5345966151307049,-5.761881211703582,-0.06481239156919788,0.00814857274438246
3.0154266619301726,-0.032209417672899976,0.16780385559411318,0.2787366781610379,3.03564,0.0891365,3.00807,-0.076387,3.08142,0.364088,0.009211138385126506,6.462475457865439,2.87462,-0.337121,3.01606,0.726952,5.962884305669147,6.462475457865439,0.9439236482899253,0.5247070806537857,-5.952795219493944,-0.06775534480082158,0.008217834746487752
3.0682755154122496,-0.041567959456203285,0.16456304596549007,0.2801608801157649,3.08873,0.0802562,3.06148,-0.082035,3.13513,0.356548,0.009589204920438006,6.417471686870466,2.9205,-0.342221,3.07188,0.706628,5.967196261749047,6.417471686870466,0.9124793257101268,0.5143278482035251,-6.136193016541155,-0.06943453269275532,0.008300960802998653
3.1212630257548013,-0.0509228958738015,0.1608075212272113,0.28186837837976786,3.14195,0.0712832,3.11511,-0.0872686,3.189,0.349197,0.009974328419927455,6.370272485570058,3.01225,-0.352427,3.18351,0.665986,5.9714656770576,6.370272485570058,0.8815260697486264,0.5036156439213955,-6.31832325680786,-0.06977398412465585,0.00838752572199151
3.174386543711577,-0.06027241141049261,0.15711804036659824,0.2833923039844943,3.19528,0.0622178,3.16886,-0.092663,3.24295,0.341572,0.010386292378896746,6.320842603785744,3.05813,-0.357532,3.23932,0.645668,5.97568976622566,6.320842603785744,0.8511004537500291,0.49275583355720065,-6.496530590649933,-0.06869920417320026,0.00847989298521114
3.227656940364848,-0.0696169705825675,0.15349684389071325,0.2844215811579002,3.24875,0.0530606,3.22274,-0.0982165,3.29694,0.33337,0.010823138779207434,6.269155078145765,3.10402,-0.36264,3.29513,0.625351,5.979868282962682,6.269155078145765,0.8212228761263376,0.48194769235953144,-6.666453323209597,-0.06613741984336434,0.008579728345235989
3.281093747598717,-0.07895843361055616,0.14993695150108932,0.28574714584478345,3.30235,0.0438118,3.27677,-0.103927,3.35111,0.325368,0.011279722593941846,6.21520921009176,3.13615,-0.368234,3.35285,0.615234,5.984003263240302,6.21520921009176,0.7919001539744377,0.47140670807770335,-6.817590940992995,-0.062018007839642134,0.008685699326271588
3.3347064014933903,-0.08829677905347916,0.14643811421894232,0.2811642056592553,3.3561,0.034472,3.33096,-0.109792,3.40438,0.31146,0.012483373093273646,6.159103810092002,3.15452,-0.374323,3.41248,0.615323,5.988097760167507,6.159103810092002,0.7631351798751639,0.4613699272132797,-6.983893475899006,-0.05627355230515808,0.007737224592333326
3.3820181732198535,-0.09650646088077952,0.1444290585931031,0.2530199025999536,3.4035,0.0261827,3.37859,-0.116082,3.44715,0.275409,0.0164698060876104,6.107690576869224,3.17288,-0.380423,3.47212,0.615423,5.991667482914509,6.107690576869224,0.7383217851737317,0.45321361705781615,-6.993100986890834,-0.049040555699399246,0.003932084451978736
3.405855247009198,-0.1006281423321867,0.1461512130681439,0.2399341405054521,3.42744,0.0219787,3.4021,-0.121959,3.46904,0.258279,0.009636347414902486,6.08146661730038,3.19754,-0.388638,3.53121,0.612388,5.993449557131568,6.08146661730038,0.7260689866709846,0.449569128348719,-6.992567369815897,-0.041044385750309206,0.006548915756329089
3.4453807346124683,-0.1074499050885806,0.15192182602430757,0.2161245392998213,3.46703,0.0149996,3.44058,-0.134602,3.50466,0.227823,0.010896040325418145,6.037755187292407,3.31004,-0.426138,3.64371,0.574888,5.996393747479772,6.037755187292407,0.7059810223290908,0.44441761328036894,-6.98357553320654,-0.031852157665787494,0.008964106043232804
3.4990834105891033,-0.11669003004452522,0.15993083998199845,0.18938482781972688,3.52079,0.00547326,3.49281,-0.151991,3.55393,0.191936,0.012976840751689025,5.977911910253716,3.3607,-0.443025,3.6968,0.553025,6.000377554092699,5.977911910253716,0.6791085487265772,0.43881691884598373,-6.989296481223493,-0.021134204291372864,0.008942241160623882
3.55211046135737,-0.12577554897899207,0.16785849939454625,0.17614774809423173,3.57386,-0.00398483,3.54435,-0.169229,3.60483,0.169419,0.015311364782863175,5.918044503944809,3.40577,-0.458049,3.74673,0.528049,6.00430156080638,5.918044503944809,0.6530465378960428,0.43492190829475297,-6.994957073406672,-0.008983880517857368,0.006534059434617134
3.590459923438525,-0.13231823501037432,0.17550068262092314,0.17652679303609978,3.61225,-0.0108581,3.58126,-0.183601,3.64342,0.162895,0.013830800978363048,5.87418609982761,3.42853,-0.465645,3.79147,0.495645,6.007143366404592,5.87418609982761,0.6344898615402649,0.4334783957409772,-6.995347797577509,0.0041640147491342405,0.0064895277024101215
3.6282596673857435,-0.13874635732183144,0.17928552778448126,0.18297050668607773,3.65007,-0.0176556,3.61829,-0.194102,3.6825,0.162418,0.012963952090732566,5.83057791858715,3.429,-0.465834,3.831,0.455834,6.009956436462147,5.83057791858715,0.6163961465371474,0.43355124073343304,-6.995199918378463,0.018228282057130063,0.007763957739074359
3.673140156894513,-0.14635351190387716,0.18566740410842178,0.19174926380343682,3.69493,-0.0257486,3.66192,-0.208458,3.72902,0.162946,0.01782179937682806,5.77835720969539,3.42947,-0.466056,3.87053,0.416056,6.013322509972922,5.77835720969539,0.5950912902859267,0.4355673951686654,-6.995898165746525,0.03327592535238914,0.004989391235645075
3.7017187651444083,-0.1511780136514874,0.1900488989733958,0.19620515716973388,3.72352,-0.030925,3.68962,-0.217926,3.75851,0.162135,0.01572972750958885,5.744758555633019,3.4727,-0.509565,3.87105,0.415815,6.015495726116907,5.744758555633019,0.5815959413910433,0.4381898991972473,-6.995981411158195,0.04890294897292731,0.004766508343597464
3.7288592210153926,-0.15574732928919266,0.19157246752414603,0.20233845514506135,3.75066,-0.0358507,3.71639,-0.224333,3.78685,0.163225,0.012579723574595154,5.7126400069864935,3.58792,-0.515436,3.87208,0.415436,6.017584361927509,5.7126400069864935,0.5688276137231895,0.442009567399775,-6.996227908990538,0.06502553550641393,0.007373561413610808
3.7706056491658564,-0.16275681819143975,0.19421138993632683,0.20967746666010634,3.79237,-0.043443,3.75752,-0.234502,3.82999,0.162832,0.015180514349952063,5.662921886358466,3.64658,-0.519127,3.87265,0.41528,6.020843546618131,5.662921886358466,0.5492177081141568,0.4500130520034836,-6.996136265590945,0.08179662755535903,0.008660535940838335
3.819205134040593,-0.17088223853780393,0.19742705614986011,0.21823967921530674,3.84091,-0.052312,3.80536,-0.246512,3.88021,0.16236,0.017059357489306228,5.604475131891432,3.70369,-0.530542,3.87324,0.415157,6.024740900828849,5.604475131891432,0.5262483625024909,0.4619674278702497,-6.996507258290163,0.09917034777560946,0.008704668832949843
3.8675407698427784,-0.17892190178531908,0.19939474400655605,0.21639775597182148,3.88919,-0.0611672,3.85314,-0.257276,3.9283,0.151667,0.017777538209332137,5.545667849729121,3.76079,-0.541992,3.87383,0.415069,6.0287621743000654,5.545667849729121,0.5030953672333661,0.47663229924209227,-6.996814496956128,0.1169730400719621,0.008754760647406226
3.9156373931918997,-0.18687887006541845,0.20067186611284096,0.21290085888885005,3.9372,-0.0700089,3.90079,-0.26735,3.97583,0.139358,0.018536879341187782,5.48645623909502,3.81789,-0.553479,3.87442,0.415017,6.032934975996749,5.48645623909502,0.4796325692293825,0.49409854922611324,-6.997074525380342,0.13501756785222394,0.008805775879075845
3.9634909289866953,-0.19475131694357903,0.20239653193481355,0.20959021579987935,3.98496,-0.0788372,3.9481,-0.277849,4.02313,0.127248,0.019319607370650003,5.426828069688667,3.875,-0.565,3.875,0.415,6.0372858970834065,5.426828069688667,0.4557435281247829,0.5144190602431526,-6.997297091762292,0.1531035027313657,0.008859629541118979
4.011107216365663,-0.20253903691873792,0.20459254936094323,0.19817100525155038,4.03247,-0.0876529,3.99507,-0.288798,4.06869,0.10718,0.020023492177923423,5.366755787990755,3.8756,-0.565018,3.9344,0.415018,6.0418434593860475,5.366755787990755,0.43130456884000085,0.5376182035682293,-6.9974808434147615,0.17101782250384795,0.008997490898983796
4.058922595881775,-0.2103118001455525,0.20535902471223413,0.18385306485411101,4.08016,-0.0965364,4.04248,-0.298409,4.11389,0.0841961,0.02070596082029814,5.3056583838553815,3.87677,-0.565158,4.05323,0.415158,6.046680674279777,5.3056583838553815,0.40596260828656267,0.5639238397194897,-6.9976376271660605,0.1885323001642068,0.009226597210116004
4.107390683305098,-0.21814043685728335,0.20639026067137953,0.17006458112858194,4.12848,-0.105573,4.09047,-0.308433,4.15981,0.0615808,0.0214357736412156,5.2429001085934415,3.87733,-0.565276,4.11267,0.415276,6.051883772406048,5.2429001085934415,0.37931958087526596,0.5936228336722581,-6.9977810602050825,0.20539635555284044,0.009478384195256467
